id,slug,title,subtitle,description,category,status,reraId,developerName,developerLogo,possessionDate,launchDate,address,locality,city,state,latitude,longitude,currency,featuredImage,galleryImages,videoUrl,videoUrls,createdAt,updatedAt,basePrice,priceRange,bannerTitle,bannerSubtitle,bannerDescription,aboutTitle,aboutDescription,sitePlanImage,sitePlanTitle,sitePlanDescription,minRatePsf,maxRatePsf,minUnitArea,maxUnitArea,totalUnits,soldUnits,availableUnits,isTrending,totalClicks,landArea,numberOfApartments,numberOfTowers,numberOfFloors,features,seoDescription,seoKeywords,seoTitle,priceMax,priceMin
7a117c0f-16eb-4536-a0a6-028271a06f3b,hero-homes-the-palatial-sector-104-gurgaon,Hero Homes The Palatial,"Ultra-Luxury Residences in Sector 104, Gurgaon","Hero Homes The Palatial is an iconic ultra-luxury residential development on Dwarka Expressway, Sector 104, Gurgaon. The project features 3.5BHK & 4.5BHK apartments in five high-rise towers spread across 11.25 acres. Residents enjoy wrap-around balconies, 3-side open layouts, and a 7-star luxury clubhouse alongside world-class amenities offering a truly elevated lifestyle.",RESIDENTIAL,UNDER_CONSTRUCTION,RC/REP/HARERA/GGM/908/640/2025/11,Hero Realty,,2028-12-31 00:00:00,,"Sector 104, Dwarka Expressway",Sector 104,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1756793699952-6jb5m61mxau.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756793750927-i0uo29u29vm.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756793757648-ucwjto3qxii.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756793762353-whgqdlx1mqs.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756793765696-781hpnweqrk.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1756799865648-facu1du2ovg.mp4,[],2025-09-02 06:45:33.7,2025-11-28 12:06:21.411,4.89 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1756799814931-r7na3prrxfa.webp,,,,,,,,,,false,9,11.25,750,5,,,Hero Homes The Palatial Sector 104 Gurgaon offers premium residences with wellness-centric amenities near Dwarka Expressway.,"[""hero homes palatial"",""sector 104"",""independent floors""]",Hero Homes The Palatial Sector 104 Gurgaon | Premium Residences,,
7c97e410-c9ab-43a3-bd32-65a83a08fd8b,dlf-club-arcade-sector-91-gurgaon,Club Arcade Dlf,"High-Street Retail in Sector 91, DLF Gardencity, Gurgaon","DLF Club Arcade is a high-street retail development in Sector 91, Gurugram, within the DLF Gardencity township. Designed as a vibrant commercial hub, it offers premium retail shops, cafes, and F&B spaces with modern architecture, strong frontage, and excellent visibility. Located amidst dense residential catchment and with smooth access to NH-48 and Dwarka Expressway, it is positioned as a prime investment destination in New Gurgaon’s evolving commercial corridor.",COMMERCIAL,UNDER_CONSTRUCTION," RC/REP/HARERA/GGM/806/538/2024/33",DLF,,2026-01-20 15:58:43,2026-01-20 15:58:47,"Sector 91, DLF Gardencity, Gurgaon",Sector 91,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/banner-02.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/club-arcade-1.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/club-arcade-2.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/club-arcade-3.webp""]",,[],2026-01-20 15:53:03,2026-03-13 12:21:57.53,1.50 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/club-arcade-map.webp,,,,,,,,,,false,6,,,,4,high-street retail,DLF Club Arcade Sector 91 Gurgaon is a premium neighborhood commercial project with retail & daily-needs outlets.,[],DLF Club Arcade Sector 91 Gurgaon | Premium Commercial Shops,,
7dd8456b-dfd9-4960-bf55-5f165feaf48e,yugen-greens-goa-golf-township,Yugen Greens: Goa’s 5-Star Golf Township,Exclusive Golf-Centric Residences in North Goa,"Yugen Greens is a prestigious 5-star golf township in North Goa, spanning over 350 acres and featuring luxury villas, apartments, and duplexes with stunning views of the golf course and landscaped gardens. The township is designed for opulent living with high-end amenities including a clubhouse, spa, fitness centers, and multiple sports facilities. It combines lush greenery and modern architecture for a serene yet sophisticated lifestyle.",RESIDENTIAL,UNDER_CONSTRUCTION,RERA/GOA/PNM/2025/001,Yugen Greens Pvt. Ltd,,,,"Yugen Greens, North Goa",,goa,Goa,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/Yugen%20Golf%20Vista%20Estates_banner2.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/yugen-banner-2.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/Yugen%20Golf%20Vista%20Estates_banner3.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/yugen-banner-3.webp""]",,[],2025-12-09 12:34:27,2025-12-11 05:15:29.074,3.5 Crore Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/yugen-map-1.webp,,,,,,,,,,false,25,,,,,,"Yugen Greens Goa is a 5-star golf township offering luxury villas, plots & resort-style living in Goa.",[],Yugen Greens Goa 5 Star Golf Township | Luxury Villas & Plots,,
8853edc1-08b4-4512-b7d8-5e10800896fe,trevoc-royal-residences-gurgaon,Trevoc Royal Residences,"Ultra-Luxury Apartments on Golf Course Road, Gurgaon","Trevoc Royal Residences is a landmark residential project by Trevoc Group, located in Sector 56, Golf Course Road, Gurgaon. Spread over 2.1 acres, it offers exclusive 3.5 and 4.5 BHK apartments, each crafted with Singapore-inspired landscape design, private lifts, extended balconies, 5-tier security, and world-class amenities for an elite urban lifestyle.",RESIDENTIAL,UNDER_CONSTRUCTION,GGM/863/595/2024/90,Trevoc Group,,2030-02-28 00:00:00,,"Sector 56, Golf Course Road",Sector 56,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1757923791763-z194dcdoyoa.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757923800708-ac5ws0r6jaj.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757923800708-pcympfdipbj.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757923800708-dogvz81002c.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757923800708-1mi6w52y0vp.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1758097505496-sky9u2dsz0j.mp4,[],2025-09-15 08:10:21.322,2025-11-28 12:09:47.809,6 Crore Onwards,,,,,,,,,,,,,,,,,false,12,2.10,172,2,,,Trevoc Royal Residences Gurgaon offers ultra-luxury apartments with low density living and premium amenities.,[],Trevoc Royal Residences Gurgaon | Ultra Luxury Apartments,,
8b6a09f7-9696-4811-ad43-bad1dea5f324,dlf-privana-west-sector-76-gurgaon,DLF Privana West,"Ultra-Luxury Residences in Sector 76, Gurgaon","DLF Privana West is an iconic ultra-luxury residential development in Sector 76, Gurgaon, spanning 12.6 acres with five high-rise towers and 795 units. The project comprises 4BHK apartments and penthouses (3500 - 5500 SQ.FT) within a 116-acre township, offering 85% green coverage. Features include low-density layout, panoramic views of the Aravallis, 3.4m high ceilings, wide balconies, and world-class amenities for a premium lifestyle.",RESIDENTIAL,UNDER_CONSTRUCTION,46 of 2024,DLF Ltd.,,2027-12-31 00:00:00,,"Sector 76, Southern Peripheral Road",Sector 76,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756809906732-vpj5mb2dyos.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756809906732-vpj5mb2dyos.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756809911835-ier4f4120ui.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1756812985294-qzr2cne67dr.mp4,[],2025-09-02 10:48:21.961,2025-12-29 11:21:58.28,6.5 Crore Onwards,,,,,,,,,,,,,,,,,false,47,12.6,795,5,,,DLF Privana West Sector 76 Gurgaon offers luxury apartments with expansive green spaces and modern amenities.,"[""DLF Privana West"",""modern homes"",""Gurgaon gated community"",""DLF development"",""lifestyle amenities""]",DLF Privana West Sector 76 Gurgaon | Luxury Apartments,,
8e7d9d67-660b-4099-b583-f39f14bf9a26,signature-global-titanium-spr-sector-71-gurgaon,Signature Global Titanium SPR,"Ultra-Luxury 3.5 & 4.5 BHK Residences, Sector 71, SPR, Gurgaon","Signature Global Titanium SPR is an ultra-luxury residential development in a prime 22.5-acre township in Sector 71, SPR Road, Gurgaon. This high-rise estate comprises five iconic towers, offering 3.5 and 4.5 BHK apartments designed with biophilic architecture, sky terraces, and over 55 curated amenities. Residents enjoy a lush green environment, wellness zones, double-height club lobbies, 7 swimming pools, private elevator lobbies, and multi-tier security, all with seamless access to SPR, Dwarka Expressway, NH-48, and Gurgaon’s best urban infrastructure.",RESIDENTIAL,UNDER_CONSTRUCTION,58 OF 2024,Signature Global India Limited,,2029-02-28 00:00:00,,"Sector 71, Southern Peripheral Road (SPR), Gurgaon",Sector 71,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1757422256944-s1sgjkjshyo.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757422263422-wy41dsgai2.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1757422263422-tnhym7xp8rb.webp""]",,[],2025-09-09 12:51:32.59,2025-11-28 12:06:24.167,5.14 Crores Onwards,,,,,,,,,,,,,,,,,false,19,22.5,770,5,,,Signature Global Titanium SPR Sector 71 Gurgaon offers premium residences along Southern Peripheral Road.,"[""titanium spr"",""sector 70 affordable luxury and spr""]",Signature Global Titanium SPR Sector 71 Gurgaon | Premium Apartments,,
8eab2ac6-fbc3-450e-b4a9-16ae669df765,smartworld-the-trump-residences-sector-69-gurgaon,Smartworld The Trump Residences,"Ultra-Luxury Residences in Sector 69, Gurgaon","Smartworld The Trump Residences is an iconic ultra-luxury residential development in Sector 69, Gurugram, featuring 3BHK and 4BHK apartments and penthouses. The project offers world-class amenities, private elevators, double-height living areas, and panoramic views. Jointly developed by Smartworld Developers and Tribeca, this landmark comprises two G+51-storey glass façade towers designed for a privileged lifestyle.",RESIDENTIAL,UNDER_CONSTRUCTION,GGM/925/657/2025/28,Smartworld Developers & Tribeca,,2028-12-31 00:00:00,,"Sector 69, SPR Road",Sector 69,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1756275347537-ri5llcg56ya.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756275528215-k6ybi8myli.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756275536788-g6ikdb6mgqn.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756658610500-36n3hyveb74.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1756276090154-o5fdkwkdjkm.mp4,[],2025-08-27 06:15:54.418,2025-11-28 12:10:00.596,7.99 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1756275829789-3jvd04lqvl5.webp,,,,,,,,,,false,14,6,298,2,,,Smartworld The Trump Residences Sector 69 Gurgaon offers ultra-luxury residences with iconic global branding.,"[""smartworld trump gurgaon"",""brand-nam e luxury"",""Trump""]",Smartworld The Trump Residences Sector 69 Gurgaon | Ultra Luxury Homes,,
90c0031f-c707-4bed-b8f7-75f690c2b088,smartworld-the-edition-sector-68-gurgaon,Smartworld The Edition,"Premium Residences in Sector 68, Gurgaon","Smartworld The Edition is a luxurious residential development by Smartworld Developers in Sector 66, Golf Course Extension Road, Gurgaon. Offering a mix of spacious apartments and modern amenities, it is designed for contemporary urban living with an emphasis on elegance and connectivity.",RESIDENTIAL,UNDER_CONSTRUCTION,GGM/756/488/2023/100,Smartworld Developers,,,,"Sector 68, Golf Course Extension Road",Sector 66,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1756192043179-cappvcy858m.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756192050819-i6k8s2craak.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756192060933-i999uygcw7f.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756192060933-1wtpxd6bis6j.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1756192060934-nmwsss89krs.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1756192818457-rjt2iqyt6z.mp4,[],2025-08-26 07:07:56.706,2025-12-02 09:49:38.873,5.5 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1759217046022-41cvjnn8seo.webp,,,,,,,,,,false,20,10.7,956,6,,,Smartworld The Edition Sector 68 Gurgaon offers modern premium apartments with smart living concepts.,"[""Smartworld The Edition"","" Sector 66 Gurgaon"","" ultra-luxury apartments"",""smart homes"",""premium amenities""]",Smartworld The Edition Sector 68 Gurgaon | Premium Apartments,,
92cbf452-4a30-4a42-8b55-61bc7ca8baf8,birla-arika-sector-31-nh8-gurgaon,Birla Arika,"LifeDesigned® Ultra-Luxury 4 BHK Residences on NH-8, Sector 31, Gurgaon","Birla Arika is an ultra-luxury residential project by Birla Estates (Aditya Birla Group), located in Sector 31, just off NH-48 (NH-8), Gurgaon. Spread across 13.275 acres with 75% open spaces and 8+ acres of themed central greens, the project features 7 high-rise towers of G+40 floors offering premium 4 BHK + Staff apartments (4200–4900 sq. ft.). Designed for low-density living with only 2 apartments per floor and ~500 families, Birla Arika is defined by 4 exclusive clubhouses — The Fitness Club, The Sports Club, The Social & Entertainment Club, and The Kids' Club — totalling over 1 lakh sq. ft. of amenities. With Italian marble flooring, modular kitchens, smart home automation, Vastu-compliant layouts, IGBC Gold rating, and seamless connectivity to DLF Cyber Hub, IGI Airport, and NH-48, it is one of Gurgaon's most coveted luxury addresses.",RESIDENTIAL,UNDER_CONSTRUCTION,GGM/914/646/2025/17,Birla Estates Pvt. Ltd. (Aditya Birla Group),,,,"Sector 31, Off NH-48 (NH-8)",sector 31,Gurgaon,Haryana,28.472,77.042,INR (₹),https://images.unsplash.com/photo-1582647509711-c8aa8a8bda71?q=80&w=735&auto=format&fit=crop&ixlib=rb-4.1.0&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,,,[],2026-03-23 18:01:35,2026-03-23 18:01:36,₹12.31 Crores Onwards,₹12.31 Cr – ₹16.37 Cr,"Birla Arika – LifeDesigned® Living on NH-8, Sector 31, Gurgaon",Ultra-Luxury 4 BHK + Staff Residences by Birla Estates | 4 Exclusive Clubhouses | 13.27 Acres,"Only 2 apartments per floor. 8+ acres of central greens. 1 lakh sq. ft. of clubhouse & amenities. IGBC Gold rated. Off NH-48, Central Gurgaon.","About Birla Arika – Sector 31, NH-8, Gurgaon","Birla Arika is a LifeDesigned® ultra-luxury residential project by Birla Estates, located in Sector 31 off NH-48, Gurgaon. Spread across 13.275 acres with 75% open spaces, the project features 7 high-rise towers of G+40 floors, comprising approximately 500 premium 4 BHK+Staff apartments (4200–4900 sq. ft.) with only 2 units per floor for ultimate privacy. The project boasts 4 exclusive clubhouses — The Fitness Club (gym, yoga, pilates, spa, salon, swimming pools), The Sports Club (tennis, squash, badminton, basketball), The Social & Entertainment Club (private theatre, karaoke, restaurant, business centre), and The Kids' Club (indoor play, trampoline, library, hobby rooms) — all connected by The Walk, a dedicated pathway. Interiors feature Italian marble flooring, wooden bedroom floors, modular kitchens with built-in appliances, smart home automation, Vastu-compliant design, and master baths with steamers. Birla Arika holds an IGBC Gold rating and is 5 km from Cyber City, with direct access to NH-48, DLF Phase 2, Ambience Mall, Medanta, and IGI Airport.",,"Location & Site Plan – Birla Arika, Sector 31, NH-8, Gurgaon","Strategically located on NH-48 (NH-8), Sector 31, Central Gurgaon — 5 km from DLF Cyber Hub, close to DLF Phase 2, Ambience Mall, Udyog Vihar, Golf Course Road, and Sohna Road. Well connected to IGI Airport (16 km) and Delhi via Delhi-Gurgaon Expressway.",,,,,,,,false,0,,,,,"4 Exclusive Clubhouses (1 Lakh+ Sq. Ft.), The Walk Connecting Pathway, 8 Acres+ Themed Central Greens, Only 2 Apartments Per Floor, Low-Density Living (~500 Families), Resort-Style Swimming Pool, Fitness Club with Spa & Salon, Sports Club (Tennis, Squash, Badminton), Social & Entertainment Club (Theatre, Karaoke, Restaurant), Kids' Club with Trampoline & Library, Smart Home Automation, Italian Marble Flooring, Vastu Compliant Design, IGBC Gold Rating, Multi-Tier Security System, EV Charging, Jogging & Cycling Track, Pet Park, Skydeck Stargazing, Meditation Decks, Splash Pad & Cabanas, Branded Modular Kitchen, 3 Car Parking Per Unit, Power Backup, 75% Open Spaces",,[],,,
9301a8cc-a2ab-4828-98a8-455229bd4beb,elan-empire-sector-66-gurgaon,Elan Empire,"Iconic Commercial Development in Sector 66, Gurgaon","Elan Empire is a landmark mixed-use commercial project located in Sector 66, Golf Course Extension Road, Gurgaon. It features premium retail spaces, food & beverage outlets, multiplexes, and office spaces designed to offer a vibrant lifestyle experience. With futuristic architecture and world-class amenities, Elan Empire is set to redefine Gurgaon's skyline with a blend of business, leisure, and entertainment.",COMMERCIAL,UNDER_CONSTRUCTION,GGM/736/468/2023/80,Elan Group,,2027-06-30 00:00:00,,"Sector 66, Golf Course Extension Road",Sector 66,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1758280491873-p7numeuv44.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1758280500193-hf2b24lr19t.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1758280500194-nz0dyq6l0t.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1758280500194-nq344xoxsuq.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1758626370374-6z145r1dau5.mp4,[],2025-09-19 11:15:11.262,2026-03-16 10:44:35.283,1 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1758660252530-8wdii91ovel.webp,,,,,,,,,,false,28,1.46,,,6,Premium Retail,Elan Empire Sector 66 Gurgaon is a premium high-street commercial project with retail and office spaces.,"[""mixed-use retail"",""offices and commercial"",""Golf Course extension""]",Elan Empire Sector 66 Gurgaon | High Street Commercial Project,,
982ed68a-ba24-4226-b101-01e7f90de70a,dlf-central-67-sector-67-gurgaon,"DLF Central 67
","Premium Commercial SCO Plots in Sector 67, Sohna Road, Gurgaon","DLF Central 67 is a premium commercial development featuring Shop-Cum-Office (SCO) plots in Sector 67, Gurgaon, spread across 8.7 acres. The project offers 75 SCO plots suitable for retail, offices, dining, and other commercial uses, with construction allowed up to basement + ground + 4 storeys. Strategically located on Sohna Road with direct connectivity to Golf Course Extension Road, NH-48, and other key arteries, it ensures high footfall and investment potential.",COMMERCIAL,UNDER_CONSTRUCTION,RC/REP/HARERA/GGM/768/500/2023/112,DLF Home Developers,,,,"Sector 67, Sohna Road, Gurgaon",Sector 67,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/central%2067.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/central67-1.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/central67-2.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/central67-3.webp""]",,[],2026-01-19 16:14:39,2026-02-19 05:01:59.915,8 Crores Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/central%2067-map.webp,,,,,,,,,,false,2,8.7,,,6,Marketplace,"DLF Central 67 Sector 67 Gurgaon is a landmark commercial project with retail, F&B and office spaces.",[],DLF Central 67 Sector 67 Gurgaon | Premium Commercial Development,,
986e025d-5bf1-4c5d-90b9-2c5bda59d34a,spj-vedatam-sector-14-gurgaon,SPJ Vedatam,"Premium Commercial Hub in Sector 14, Gurugram","Vedatam by SPJ is a 21-storey upcoming premier commercial hub, designed to redefine business and retail experiences for modern entrepreneurs and enterprises. Located in Sector 14, Gurugram, it offers curated retail, food, entertainment, and serviced apartment spaces with high visibility and connectivity.",COMMERCIAL,UNDER_CONSTRUCTION,RC/REP/HARERA/GGM/927/659/2025/30,SPJ Group,,,,"Sector 14, Gurugram",Sector 14,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1755778980944-wg1lh9an4r.png,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1755778996662-qrtf2j5cxd.png"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1755778996662-x3m0ybgims.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1755778996663-0cz9j34v4an8.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1755778996663-owjwmrkl7bl.webp"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1755778996663-1weu5ceg3wx.webp""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1755779581689-u17dlvh8xa.mp4,[],2025-08-21 12:25:43.675,2026-01-30 06:05:33.103,75 Lakhs Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1756660326282-9iqgpi1b0hu.webp,,,,,,,,,,false,86,4.15,,,5,High Street Market,SPJ Vedatam Sector 14 Gurgaon offers premium residences in a well-established and central Gurgaon location.,"[""spj vedatam"",""sector 14"",""sustainable""]",SPJ Vedatam Sector 14 Gurgaon | Premium Residential Project,,
9f1e5e3d-18bb-450b-bd00-8c0406ff8d2c,adani-the-marq-sector-102-gurgaon,Adani The Marq,"Ultra-luxury 3 & 4 BHK residences on Dwarka Expressway, Sector 102A, Gurgaon","Adani The Marq is a premium luxury residential project by Adani Realty in Sector 102A, Dwarka Expressway, Gurgaon, offering spacious 3 and 4 BHK high-rise residences with upscale amenities, modern design, and excellent connectivity to Dwarka Expressway, Delhi, and IGI Airport.",RESIDENTIAL,PLANNED,"reraId: RC/REP/HARERA/GGM/1042/774/2026/14
",Adani Realty,,,,"Adani The Marq, Sector 102A, Dwarka Expressway, Gurgaon",Sector 102A,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/main-photo-6.webp,,,[],2026-03-23 18:03:08,2026-03-23 18:03:10," 3.75 Crore onwards",3.75 Cr – 5.6 Cr,,,,,,,,,,,2350,3250,350,,,false,0,5.5 Acres,350,2,46,,,[],,,
a0526302-80d5-40e4-ba4f-0e030521e651,aipl-joy-district-sector-88-gurgaon,AIPL Joy District,"Premium Commercial Address in Sector 88, Gurgaon","AIPL Joy District is a new commercial landmark by AIPL Group located at Sector 88, Gurgaon. Spread across 11 acres, it offers luxury high-street retail spaces, food courts, a multiplex with 6 screens, and a diverse selection of amenities. Its strong frontage, ample parking, and prime connectivity on the Northern Peripheral Road make it a preferred choice for investors and business owners.",COMMERCIAL,UNDER_CONSTRUCTION,GGM/651/383/2022/126,AIPL Group,,,,"Sector 88, Northern Peripheral Road",Sector 88,Gurgaon,Haryana,,,INR,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/featured/1755692210304-2vb5shyyips.webp,"[""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1755693184161-nk9v3296kmg.png"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1755693197067-b1ut35771f4.png"",""https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/gallery/1755693197067-c5sgq50rjem.png""]",https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/videos/1755693640372-9wp57fsjbxf.mp4,[],2025-08-20 12:24:56.475,2026-03-21 13:10:09.293,74 lakhs  Onwards,,,,,,,https://xsgljyuvykzfzvqwgtev.supabase.co/storage/v1/object/public/property-images/projects/location-maps/1758661071215-mg61281e7y.webp,,,,,,,,,,true,243,11,,,5,Hybrid Mall,"AIPL Joy District Sector 88 Gurgaon is a vibrant high-street commercial project with retail, dining & entertainment.","[""aipl joy district"",""sector 88"",""mixed use"",""retail""]",AIPL Joy District Sector 88 Gurgaon | High Street Commercial Hub,,
